id,key,value,category
150971953,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150971953,name,Cottonwood Grove Condominium,regular
150971993,ele,1316,regular
150971993,Class,Populated Place,gnis
150971993,County,Salt Lake,gnis
150971993,County_num,035,gnis
150971993,ST_alpha,UT,gnis
150971993,ST_num,49,gnis
150971993,id,1452288,gnis
150971993,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150971993,name,Amherst Park,regular
150971993,place,locality,regular
150972042,ele,1366,regular
150972042,Class,Populated Place,gnis
150972042,County,Salt Lake,gnis
150972042,County_num,035,gnis
150972042,ST_alpha,UT,gnis
150972042,ST_num,49,gnis
150972042,id,1452046,gnis
150972042,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972042,name,Wren Hollow,regular
150972042,place,locality,regular
150972045,building,yes,regular
150972045,ele,1325,regular
150972045,Class,Populated Place,gnis
150972045,County,Salt Lake,gnis
150972045,County_num,035,gnis
150972045,ST_alpha,UT,gnis
150972045,ST_num,49,gnis
150972045,id,1452365,gnis
150972045,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972045,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150972045,name,Contoy Estates,regular
150972140,ele,1425,regular
150972140,Class,Populated Place,gnis
150972140,County,Salt Lake,gnis
150972140,County_num,035,gnis
150972140,ST_alpha,UT,gnis
150972140,ST_num,49,gnis
150972140,id,1451888,gnis
150972140,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972140,name,La Joya Heoghts,regular
150972140,place,locality,regular
150972167,building,yes,regular
150972167,ele,1340,regular
150972167,Class,Populated Place,gnis
150972167,County,Salt Lake,gnis
150972167,County_num,035,gnis
150972167,ST_alpha,UT,gnis
150972167,ST_num,49,gnis
150972167,id,1452488,gnis
150972167,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972167,name,Driftwood Estates,regular
150972473,ele,1321,regular
150972473,Class,Populated Place,gnis
150972473,County,Salt Lake,gnis
150972473,County_num,035,gnis
150972473,ST_alpha,UT,gnis
150972473,ST_num,49,gnis
150972473,id,1451942,gnis
150972473,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972473,name,Juniper,regular
150972473,place,locality,regular
150972533,population,21354,census
150972533,population,2006,census
150972533,ele,1297,regular
150972533,County,Salt Lake,gnis
150972533,County_num,035,gnis
150972533,ST_alpha,UT,gnis
150972533,ST_num,49,gnis
150972533,id,1432753,gnis
150972533,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972533,name,South Salt Lake,regular
150972533,place,town,regular
150972533,population,21354,regular
150972533,wikidata,Q482869,regular
150972718,building,yes,regular
150972718,ele,1358,regular
150972718,Class,Populated Place,gnis
150972718,County,Salt Lake,gnis
150972718,County_num,035,gnis
150972718,ST_alpha,UT,gnis
150972718,ST_num,49,gnis
150972718,id,1449809,gnis
150972718,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972718,name,Mervilla Condominium,regular
150972762,building,yes,regular
150972762,ele,1336,regular
150972762,Class,Populated Place,gnis
150972762,County,Salt Lake,gnis
150972762,County_num,035,gnis
150972762,ST_alpha,UT,gnis
150972762,ST_num,49,gnis
150972762,id,1452296,gnis
150972762,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972762,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150972762,name,Brookshire Estates,regular
150972816,ele,1536,regular
150972816,Class,Populated Place,gnis
150972816,County,Salt Lake,gnis
150972816,County_num,035,gnis
150972816,ST_alpha,UT,gnis
150972816,ST_num,49,gnis
150972816,id,1449901,gnis
150972816,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150972816,name,Woodridge Terrace,regular
150972816,place,locality,regular
150973378,ele,1358,regular
150973378,Class,Populated Place,gnis
150973378,County,Salt Lake,gnis
150973378,County_num,035,gnis
150973378,ST_alpha,UT,gnis
150973378,ST_num,49,gnis
150973378,id,1452079,gnis
150973378,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973378,name,Linden Circle,regular
150973378,place,locality,regular
150973542,building,yes,regular
150973542,ele,1310,regular
150973542,Class,Populated Place,gnis
150973542,County,Salt Lake,gnis
150973542,County_num,035,gnis
150973542,ST_alpha,UT,gnis
150973542,ST_num,49,gnis
150973542,id,1437308,gnis
150973542,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973542,name,Clover Hollow Condo,regular
150973599,ele,1422,regular
150973599,Class,Populated Place,gnis
150973599,County,Salt Lake,gnis
150973599,County_num,035,gnis
150973599,ST_alpha,UT,gnis
150973599,ST_num,49,gnis
150973599,id,1451884,gnis
150973599,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973599,name,Esquire Acres,regular
150973599,place,locality,regular
150973685,ele,1295,regular
150973685,Class,Populated Place,gnis
150973685,County,Salt Lake,gnis
150973685,County_num,035,gnis
150973685,ST_alpha,UT,gnis
150973685,ST_num,49,gnis
150973685,id,1451743,gnis
150973685,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973685,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150973685,name,Larson,regular
150973685,place,locality,regular
150973801,building,yes,regular
150973801,ele,1347,regular
150973801,Class,Populated Place,gnis
150973801,County,Salt Lake,gnis
150973801,County_num,035,gnis
150973801,ST_alpha,UT,gnis
150973801,ST_num,49,gnis
150973801,id,1437218,gnis
150973801,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973801,name,Three Fountains East Condominium,regular
150973885,building,yes,regular
150973885,ele,1305,regular
150973885,Class,Populated Place,gnis
150973885,County,Salt Lake,gnis
150973885,County_num,035,gnis
150973885,ST_alpha,UT,gnis
150973885,ST_num,49,gnis
150973885,id,1437342,gnis
150973885,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973885,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150973885,name,Village Two Condo,regular
150973954,building,yes,regular
150973954,ele,1322,regular
150973954,Class,Populated Place,gnis
150973954,County,Salt Lake,gnis
150973954,County_num,035,gnis
150973954,ST_alpha,UT,gnis
150973954,ST_num,49,gnis
150973954,id,1451947,gnis
150973954,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973954,name,Manor Estates,regular
150973965,ele,1293,regular
150973965,Class,Populated Place,gnis
150973965,County,Salt Lake,gnis
150973965,County_num,035,gnis
150973965,ST_alpha,UT,gnis
150973965,ST_num,49,gnis
150973965,id,1451667,gnis
150973965,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150973965,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150973965,name,Burton Acres,regular
150973965,place,locality,regular
150974049,ele,1406,regular
150974049,Class,Populated Place,gnis
150974049,County,Salt Lake,gnis
150974049,County_num,035,gnis
150974049,ST_alpha,UT,gnis
150974049,ST_num,49,gnis
150974049,id,1452692,gnis
150974049,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974049,name,Young Haven Circle,regular
150974049,place,locality,regular
150974153,building,yes,regular
150974153,ele,1348,regular
150974153,Class,Populated Place,gnis
150974153,County,Salt Lake,gnis
150974153,County_num,035,gnis
150974153,ST_alpha,UT,gnis
150974153,ST_num,49,gnis
150974153,id,1452357,gnis
150974153,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974153,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150974153,name,Harvest Estates,regular
150974226,ele,1426,regular
150974226,Class,Populated Place,gnis
150974226,County,Salt Lake,gnis
150974226,County_num,035,gnis
150974226,ST_alpha,UT,gnis
150974226,ST_num,49,gnis
150974226,id,1451872,gnis
150974226,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974226,name,Ballard,regular
150974226,place,locality,regular
150974241,ele,1425,regular
150974241,Class,Populated Place,gnis
150974241,County,Salt Lake,gnis
150974241,County_num,035,gnis
150974241,ST_alpha,UT,gnis
150974241,ST_num,49,gnis
150974241,id,1451885,gnis
150974241,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974241,name,Farley,regular
150974241,place,locality,regular
150974245,ele,1382,regular
150974245,Class,Populated Place,gnis
150974245,County,Salt Lake,gnis
150974245,County_num,035,gnis
150974245,ST_alpha,UT,gnis
150974245,ST_num,49,gnis
150974245,id,1451902,gnis
150974245,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974245,name,Bevwood,regular
150974245,place,locality,regular
150974248,ele,1359,regular
150974248,Class,Populated Place,gnis
150974248,County,Salt Lake,gnis
150974248,County_num,035,gnis
150974248,ST_alpha,UT,gnis
150974248,ST_num,49,gnis
150974248,id,1451952,gnis
150974248,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974248,name,Terra Linda,regular
150974248,place,locality,regular
150974687,ele,1318,regular
150974687,Class,Populated Place,gnis
150974687,County,Salt Lake,gnis
150974687,County_num,035,gnis
150974687,ST_alpha,UT,gnis
150974687,ST_num,49,gnis
150974687,id,1451968,gnis
150974687,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974687,name,Mandalay Terrace,regular
150974687,place,locality,regular
150974691,ele,1308,regular
150974691,Class,Populated Place,gnis
150974691,County,Salt Lake,gnis
150974691,County_num,035,gnis
150974691,ST_alpha,UT,gnis
150974691,ST_num,49,gnis
150974691,id,1451982,gnis
150974691,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974691,name,Carmel Park,regular
150974691,place,locality,regular
150974695,ele,1343,regular
150974695,Class,Populated Place,gnis
150974695,County,Salt Lake,gnis
150974695,County_num,035,gnis
150974695,ST_alpha,UT,gnis
150974695,ST_num,49,gnis
150974695,id,1451932,gnis
150974695,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974695,name,Boulevard,regular
150974695,place,locality,regular
150974746,building,yes,regular
150974746,ele,1325,regular
150974746,Class,Populated Place,gnis
150974746,County,Salt Lake,gnis
150974746,County_num,035,gnis
150974746,ST_alpha,UT,gnis
150974746,ST_num,49,gnis
150974746,id,1452353,gnis
150974746,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974746,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150974746,name,Hew-Wood Estates,regular
150974750,ele,1297,regular
150974750,Class,Populated Place,gnis
150974750,County,Salt Lake,gnis
150974750,County_num,035,gnis
150974750,ST_alpha,UT,gnis
150974750,ST_num,49,gnis
150974750,id,1452434,gnis
150974750,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974750,name,River Meadow,regular
150974750,place,locality,regular
150974821,ele,1318,regular
150974821,Class,Populated Place,gnis
150974821,County,Salt Lake,gnis
150974821,County_num,035,gnis
150974821,ST_alpha,UT,gnis
150974821,ST_num,49,gnis
150974821,id,1452429,gnis
150974821,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974821,name,Riverview East,regular
150974821,place,locality,regular
150974879,ele,1297,regular
150974879,Class,Populated Place,gnis
150974879,County,Salt Lake,gnis
150974879,County_num,035,gnis
150974879,ST_alpha,UT,gnis
150974879,ST_num,49,gnis
150974879,id,1451827,gnis
150974879,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974879,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150974879,name,Todd Villa,regular
150974879,place,locality,regular
150974887,ele,1421,regular
150974887,Class,Populated Place,gnis
150974887,County,Salt Lake,gnis
150974887,County_num,035,gnis
150974887,ST_alpha,UT,gnis
150974887,ST_num,49,gnis
150974887,id,1451878,gnis
150974887,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974887,name,Brimley,regular
150974887,place,locality,regular
150974891,ele,1330,regular
150974891,Class,Populated Place,gnis
150974891,County,Salt Lake,gnis
150974891,County_num,035,gnis
150974891,ST_alpha,UT,gnis
150974891,ST_num,49,gnis
150974891,id,1452112,gnis
150974891,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974891,name,Dairy Meadows,regular
150974891,place,locality,regular
150974899,ele,1311,regular
150974899,Class,Populated Place,gnis
150974899,County,Salt Lake,gnis
150974899,County_num,035,gnis
150974899,ST_alpha,UT,gnis
150974899,ST_num,49,gnis
150974899,id,1451961,gnis
150974899,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974899,name,Ewell,regular
150974899,place,locality,regular
150974953,ele,1304,regular
150974953,Class,Populated Place,gnis
150974953,County,Salt Lake,gnis
150974953,County_num,035,gnis
150974953,ST_alpha,UT,gnis
150974953,ST_num,49,gnis
150974953,id,1437343,gnis
150974953,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150974953,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150974953,name,Watchwood,regular
150974953,place,locality,regular
150975027,ele,1357,regular
150975027,Class,Populated Place,gnis
150975027,County,Salt Lake,gnis
150975027,County_num,035,gnis
150975027,ST_alpha,UT,gnis
150975027,ST_num,49,gnis
150975027,id,1452081,gnis
150975027,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975027,name,Shangrila,regular
150975027,place,locality,regular
150975030,ele,1326,regular
150975030,Class,Populated Place,gnis
150975030,County,Salt Lake,gnis
150975030,County_num,035,gnis
150975030,ST_alpha,UT,gnis
150975030,ST_num,49,gnis
150975030,id,1452027,gnis
150975030,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975030,name,Holiday Center Addition,regular
150975030,place,locality,regular
150975279,building,yes,regular
150975279,ele,1352,regular
150975279,Class,Populated Place,gnis
150975279,County,Salt Lake,gnis
150975279,County_num,035,gnis
150975279,ST_alpha,UT,gnis
150975279,ST_num,49,gnis
150975279,id,1449876,gnis
150975279,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975279,name,Tanner Lane Condo,regular
150975291,ele,1433,regular
150975291,Class,Populated Place,gnis
150975291,County,Salt Lake,gnis
150975291,County_num,035,gnis
150975291,ST_alpha,UT,gnis
150975291,ST_num,49,gnis
150975291,id,1452054,gnis
150975291,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975291,name,Cottonwood Hills,regular
150975291,place,locality,regular
150975299,ele,1293,regular
150975299,Class,Populated Place,gnis
150975299,County,Salt Lake,gnis
150975299,County_num,035,gnis
150975299,ST_alpha,UT,gnis
150975299,ST_num,49,gnis
150975299,id,1451787,gnis
150975299,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975299,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150975299,name,Redwood Village,regular
150975299,place,locality,regular
150975355,ele,1395,regular
150975355,Class,Populated Place,gnis
150975355,County,Salt Lake,gnis
150975355,County_num,035,gnis
150975355,ST_alpha,UT,gnis
150975355,ST_num,49,gnis
150975355,id,1452062,gnis
150975355,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975355,name,Old Colony,regular
150975355,place,locality,regular
150975382,ele,1371,regular
150975382,Class,Populated Place,gnis
150975382,County,Salt Lake,gnis
150975382,County_num,035,gnis
150975382,ST_alpha,UT,gnis
150975382,ST_num,49,gnis
150975382,id,1452519,gnis
150975382,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975382,name,Valley View,regular
150975382,place,locality,regular
150975390,ele,1431,regular
150975390,Class,Populated Place,gnis
150975390,County,Salt Lake,gnis
150975390,County_num,035,gnis
150975390,ST_alpha,UT,gnis
150975390,ST_num,49,gnis
150975390,id,1449803,gnis
150975390,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975390,name,South Morningside Heights,regular
150975390,place,locality,regular
150975678,ele,1323,regular
150975678,Class,Populated Place,gnis
150975678,County,Salt Lake,gnis
150975678,County_num,035,gnis
150975678,ST_alpha,UT,gnis
150975678,ST_num,49,gnis
150975678,id,1425202,gnis
150975678,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975678,name,Atwood,regular
150975678,place,locality,regular
150975716,ele,1327,regular
150975716,Class,Populated Place,gnis
150975716,County,Salt Lake,gnis
150975716,County_num,035,gnis
150975716,ST_alpha,UT,gnis
150975716,ST_num,49,gnis
150975716,id,1452143,gnis
150975716,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975716,name,Ridge Creek,regular
150975716,place,locality,regular
150975762,ele,1308,regular
150975762,Class,Populated Place,gnis
150975762,County,Salt Lake,gnis
150975762,County_num,035,gnis
150975762,ST_alpha,UT,gnis
150975762,ST_num,49,gnis
150975762,id,1451987,gnis
150975762,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975762,name,Hill Acres,regular
150975762,place,locality,regular
150975766,ele,1322,regular
150975766,Class,Populated Place,gnis
150975766,County,Salt Lake,gnis
150975766,County_num,035,gnis
150975766,ST_alpha,UT,gnis
150975766,ST_num,49,gnis
150975766,id,1452006,gnis
150975766,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150975766,name,Huffaker,regular
150975766,place,locality,regular
150976283,ele,1325,regular
150976283,Class,Populated Place,gnis
150976283,County,Salt Lake,gnis
150976283,County_num,035,gnis
150976283,ST_alpha,UT,gnis
150976283,ST_num,49,gnis
150976283,id,1452026,gnis
150976283,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150976283,name,Holladay Grove,regular
150976283,place,locality,regular
150976772,ele,1489,regular
150976772,Class,Populated Place,gnis
150976772,County,Salt Lake,gnis
150976772,County_num,035,gnis
150976772,ST_alpha,UT,gnis
150976772,ST_num,49,gnis
150976772,id,1452067,gnis
150976772,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150976772,name,Heughs Canyon,regular
150976772,place,locality,regular
150976797,ele,1312,regular
150976797,Class,Populated Place,gnis
150976797,County,Salt Lake,gnis
150976797,County_num,035,gnis
150976797,ST_alpha,UT,gnis
150976797,ST_num,49,gnis
150976797,id,1452451,gnis
150976797,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150976797,is_in,"Salt Lake,Utah,Utah,UT,USA",regular
150976797,name,Spring Valley,regular
150976797,place,locality,regular
150976816,building,yes,regular
150976816,ele,1318,regular
150976816,Class,Populated Place,gnis
150976816,County,Salt Lake,gnis
150976816,County_num,035,gnis
150976816,ST_alpha,UT,gnis
